0.717269921461978	0.717269921461978	0.717269921461978
0.710479479319685	0.710479479319685	0.710479479319685
0.702077916386581	0.702077916386581	0.702077916386581
0.699183871184918	0.699183871184918	0.699183871184918
0.683992228244388	0.683992228244388	0.683992228244388
0.625219169993039	0.625219169993039	0.625219169993039
0.614476566711177	0.614476566711177	0.614476566711177
0.597393802867982	0.597393802867982	0.597393802867982
0.582202743179365	0.582202743179365	0.582202743179365
0.563415671691481	0.563415671691481	0.563415671691481
0.547302139045144	0.547302139045144	0.547302139045144
0.545329641021698	0.545329641021698	0.545329641021698
0.512132981702892	0.512132981702892	0.512132981702892
0.486200389450901	0.486200389450901	0.486200389450901
0.475811404428505	0.475811404428505	0.475811404428505
0.471363642108943	0.471363642108943	0.471363642108943
0.469113167695761	0.469113167695761	0.469113167695761
0.408642604850611	0.408642604850611	0.408642604850611
0.393445464239688	0.393445464239688	0.393445464239688
0.358281296685237	0.358281296685237	0.358281296685237
0.347540038242828	0.347540038242828	0.347540038242828
0.254785935812183	0.254785935812183	0.254785935812183
0.230076534826475	0.230076534826475	0.230076534826475
0.101799673791593	0.101799673791593	0.101799673791593
0.0762223265368842	0.0762223265368842	0.0762223265368842
0.0520627784150834	0.0520627784150834	0.0520627784150834
-0.0520601284238685	-0.0520601284238685	-0.0520601284238685
-0.0762196806665215	-0.0762196806665215	-0.0762196806665215
-0.101797033987056	-0.101797033987056	-0.101797033987056
-0.230073952424952	-0.230073952424952	-0.230073952424952
-0.254783369796642	-0.254783369796642	-0.254783369796642
-0.34753755006295	-0.34753755006295	-0.34753755006295
-0.35827881925623	-0.35827881925623	-0.35827881925623
-0.393443024665947	-0.393443024665947	-0.393443024665947
-0.408640182932404	-0.408640182932404	-0.408640182932404
-0.469119655577571	-0.469119655577571	-0.469119655577571
-0.47136130180308	-0.47136130180308	-0.47136130180308
-0.475817865931155	-0.475817865931155	-0.475817865931155
-0.486198070616795	-0.486198070616795	-0.486198070616795
-0.512130702516443	-0.512130702516443	-0.512130702516443
-0.545330769611427	-0.545330769611427	-0.545330769611427
-0.547299081223937	-0.547299081223937	-0.547299081223937
-0.563415131712743	-0.563415131712743	-0.563415131712743
-0.582201398737899	-0.582201398737899	-0.582201398737899
-0.597390872874855	-0.597390872874855	-0.597390872874855
-0.614477628940855	-0.614477628940855	-0.614477628940855
-0.625220220797272	-0.625220220797272	-0.625220220797272
-0.683993939923633	-0.683993939923633	-0.683993939923633
-0.699182688963341	-0.699182688963341	-0.699182688963341
-0.702079587263669	-0.702079587263669	-0.702079587263669
-0.710482537959719	-0.710482537959719	-0.710482537959719
-0.717268072450233	-0.717268072450233	-0.717268072450233
-0.812270153970433	-0.812270153970433	-0.812270153970433
-0.830354563406175	-0.830354563406175	-0.830354563406175

